group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,intervention,count_surviving
intervention--0029,14,120,69,8,150,176,105,90,57,25,62,36,19,120,57,85,146,109,307,1,6246
intervention--0029,15,116,70,14,136,152,103,123,48,24,104,43,34,109,68,96,121,107,297,1,5949
intervention--0029,16,129,90,13,156,156,85,85,46,21,55,32,34,91,57,75,120,92,279,1,5670
intervention--0029,17,112,80,14,127,132,98,71,50,30,70,35,33,119,73,78,91,92,311,1,5359
intervention--0029,18,101,71,16,154,137,84,88,52,31,59,29,29,88,66,90,59,86,288,1,5071
intervention--0029,19,109,74,11,141,116,100,98,42,28,69,31,38,88,55,84,55,77,307,1,4764
intervention--0029,20,88,66,16,130,94,64,85,47,24,74,31,25,70,73,65,49,70,304,1,4460
intervention--0029,21,84,54,10,109,80,68,76,28,29,58,31,39,63,58,70,51,65,282,1,4178
intervention--0029,22,80,46,5,121,82,56,63,42,18,63,29,38,60,52,64,36,75,309,1,3869
intervention--0029,23,81,41,14,107,85,66,73,28,18,55,20,53,66,54,60,34,63,270,1,3599
intervention--0029,24,70,43,13,84,79,66,68,32,23,53,27,28,60,38,53,30,47,244,1,3355
intervention--0029,25,77,47,5,97,57,53,70,25,12,58,19,35,51,62,50,16,40,283,1,3072
intervention--0029,26,57,44,10,85,65,51,60,31,12,49,23,32,51,41,45,30,48,234,1,2838
intervention--0029,27,56,36,8,79,37,43,54,22,22,45,17,25,42,55,43,12,43,227,1,2611
intervention--0029,28,57,27,14,91,39,31,51,16,10,45,18,25,37,34,36,13,32,230,1,2381
intervention--0029,29,45,31,6,60,36,34,42,13,18,31,23,29,48,42,39,11,40,231,1,2150
intervention--0029,30,42,28,9,59,26,35,28,11,7,39,15,28,22,41,26,7,32,214,1,1936
intervention--0029,31,38,24,10,50,17,27,28,17,12,27,16,20,23,27,32,8,27,203,1,1733
intervention--0029,32,37,26,10,48,29,33,40,10,10,20,5,18,22,31,42,6,35,190,1,1543
intervention--0029,33,22,21,7,35,19,21,37,26,13,25,9,13,20,29,22,3,23,169,1,1374
intervention--0029,34,28,13,3,35,16,21,26,8,6,23,8,16,26,23,20,4,17,168,1,1206
intervention--0029,35,24,16,7,33,23,18,23,6,11,19,5,16,15,17,11,0,13,135,1,1071
intervention--0029,36,19,12,6,34,18,25,23,7,6,14,2,9,20,20,12,3,16,131,1,940
intervention--0029,37,18,9,8,18,13,9,19,7,5,16,8,15,14,16,11,2,11,116,1,824
intervention--0029,38,15,8,4,18,7,13,19,7,5,11,3,10,15,21,10,1,10,122,1,702
intervention--0029,39,16,11,3,18,8,10,17,7,1,9,6,13,8,13,7,2,5,83,1,619
intervention--0029,40,13,5,4,12,7,7,11,3,0,11,1,11,7,14,10,2,8,92,1,527
intervention--0029,41,9,2,1,11,7,9,7,5,2,9,3,5,5,12,9,0,7,83,1,444
intervention--0029,42,10,8,1,9,6,4,11,3,1,7,2,6,4,8,6,1,1,66,1,378
intervention--0029,43,7,5,4,10,4,3,9,2,3,5,3,6,3,1,5,0,6,66,1,312
intervention--0029,44,7,5,0,5,5,4,3,2,4,6,1,5,2,3,7,0,2,54,1,258
intervention--0029,45,9,2,1,7,4,3,4,1,0,5,2,4,3,5,7,1,4,35,1,223
intervention--0029,46,3,1,0,7,3,3,3,1,0,4,2,3,2,3,4,0,2,40,1,183
intervention--0029,47,1,2,1,7,2,2,3,1,1,5,1,1,5,1,4,0,3,30,1,153
intervention--0029,48,2,2,1,1,0,1,2,1,2,3,0,2,3,4,1,0,2,36,1,117
intervention--0029,49,1,0,0,1,1,0,4,2,1,3,1,3,1,2,0,0,1,22,1,95
intervention--0029,50,0,0,1,1,0,0,3,1,1,0,1,2,0,0,2,0,2,23,1,72
intervention--0029,51,0,2,0,0,1,1,1,0,0,1,0,2,0,0,1,0,1,6,1,66
intervention--0029,52,1,0,0,3,1,1,3,0,1,1,0,2,0,0,0,0,1,11,1,55
intervention--0029,53,1,0,0,1,0,0,0,0,2,0,1,0,1,1,0,1,1,11,1,44
intervention--0029,54,2,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,10,1,34
intervention--0029,55,1,0,0,1,0,0,0,0,0,2,0,1,1,2,0,0,0,8,1,26
intervention--0029,56,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,1,20
intervention--0029,57,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,5,1,15
intervention--0029,58,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1,12
intervention--0029,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9
intervention--0029,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,5
intervention--0029,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
intervention--0029,62,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3
intervention--0029,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
intervention--0029,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
intervention--0029,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
intervention--0001,1,191,31,3,47,285,90,81,86,32,3,56,5,100,10,115,1084,166,202,1,9798
intervention--0001,2,176,57,8,69,302,120,104,93,34,18,77,5,151,15,126,1180,154,254,1,9544
intervention--0001,3,152,63,9,77,320,124,98,63,38,21,68,9,150,22,115,1006,172,229,1,9315
intervention--0001,4,172,65,11,96,302,136,111,77,40,36,56,15,188,24,119,921,146,246,1,9069
intervention--0001,5,159,74,8,108,268,138,104,57,34,41,53,12,178,27,116,718,138,273,1,8796
intervention--0001,6,167,72,6,103,268,137,99,62,40,49,51,16,182,22,106,641,153,253,1,8543
intervention--0001,7,141,90,6,125,291,134,109,56,37,41,50,19,181,30,110,547,155,226,1,8317
intervention--0001,8,164,78,15,143,250,121,124,55,35,46,40,14,173,28,108,456,160,261,1,8056
intervention--0001,9,154,89,9,131,274,127,98,60,33,61,53,29,142,43,102,341,145,245,1,7811
intervention--0001,10,151,89,11,152,257,123,103,54,32,61,41,18,176,51,101,301,138,287,1,7524
intervention--0001,11,126,84,12,146,235,109,124,67,39,57,50,24,139,37,106,253,126,300,1,7224
intervention--0001,12,136,92,16,145,203,98,97,45,26,71,42,24,135,51,101,221,124,268,1,6956
intervention--0001,13,124,71,11,156,200,115,98,65,32,63,42,38,128,62,98,180,103,283,1,6673
intervention--0001,14,111,77,14,158,183,104,109,63,32,76,48,21,133,67,85,136,104,285,1,6388
intervention--0001,15,108,69,8,175,188,98,82,40,30,67,34,31,116,66,86,110,88,329,1,6059
intervention--0001,16,114,65,10,148,155,105,104,44,38,54,44,24,111,59,89,108,98,250,1,5809
intervention--0001,17,135,75,9,149,130,80,103,45,28,87,43,38,89,56,72,82,103,329,1,5480
intervention--0001,18,127,63,16,160,124,89,88,43,26,50,21,32,91,53,84,76,67,297,1,5183
intervention--0001,19,91,58,8,125,127,77,75,49,24,75,31,37,85,53,56,53,90,301,1,4882
intervention--0001,20,90,56,9,124,110,92,84,51,25,52,46,33,82,56,57,32,70,310,1,4572
intervention--0001,21,73,63,10,129,108,65,87,41,19,63,25,38,66,53,69,47,63,286,1,4286
intervention--0001,22,78,45,10,139,67,64,87,45,28,57,32,29,74,57,65,40,62,288,1,3998
intervention--0001,23,86,48,13,101,84,60,59,20,29,49,32,37,61,60,48,33,63,288,1,3710
intervention--0001,24,75,51,9,109,64,56,68,27,15,41,22,33,46,44,51,31,55,252,1,3458
intervention--0001,25,67,39,12,96,50,47,57,23,13,40,14,31,53,48,38,17,60,242,1,3216
intervention--0001,26,64,56,5,58,56,57,66,25,20,46,18,32,69,45,43,17,25,260,1,2956
intervention--0001,27,64,35,12,71,58,39,49,16,7,54,11,34,41,46,39,21,37,253,1,2703
intervention--0001,28,47,37,15,80,44,40,38,27,14,38,16,26,35,40,27,15,34,264,1,2439
intervention--0001,29,43,37,7,66,37,31,50,15,14,42,21,28,28,38,24,15,39,201,1,2238
intervention--0001,30,46,36,12,55,27,27,37,14,13,33,7,24,31,43,28,10,30,198,1,2040
intervention--0001,31,41,27,10,60,21,25,46,17,11,33,15,30,33,34,22,9,32,215,1,1825
intervention--0001,32,31,21,6,47,25,29,41,13,7,28,6,18,26,28,19,2,33,191,1,1634
intervention--0001,33,37,20,7,34,28,21,28,18,12,26,10,19,22,39,19,5,26,178,1,1456
intervention--0001,34,27,20,8,33,17,24,28,14,11,27,13,9,14,23,21,4,21,185,1,1271
intervention--0001,35,22,25,7,28,11,19,34,7,7,23,5,12,18,25,17,1,16,168,1,1103
intervention--0001,36,24,13,4,23,11,10,25,3,4,24,7,15,15,18,12,3,15,130,1,973
intervention--0001,37,22,10,5,32,19,12,23,7,8,14,6,15,12,17,14,1,13,117,1,856
intervention--0001,38,18,8,2,15,7,14,16,8,5,12,7,14,6,23,7,2,11,102,1,754
intervention--0001,39,17,9,5,25,16,12,11,7,3,5,3,7,8,20,11,2,8,104,1,650
intervention--0001,40,11,12,2,10,9,12,18,2,4,12,2,13,9,11,9,1,8,88,1,562
intervention--0001,41,11,12,5,12,6,12,5,3,5,5,2,8,6,15,8,1,10,91,1,471
intervention--0001,42,7,7,2,9,4,7,11,4,1,11,3,5,10,13,6,0,7,79,1,392
intervention--0001,43,9,7,3,12,2,10,6,1,1,10,3,5,2,7,2,0,4,59,1,333
intervention--0001,44,4,4,0,7,0,4,6,3,3,4,2,5,4,6,7,0,6,61,1,272
intervention--0001,45,2,2,1,4,6,3,2,2,1,1,3,6,4,6,2,1,1,51,1,221
intervention--0001,46,5,2,0,5,3,1,8,0,0,3,1,5,2,5,3,0,3,37,1,184
intervention--0001,47,0,3,0,6,1,1,7,1,1,2,1,0,4,2,1,1,4,43,1,141
intervention--0001,48,1,1,1,0,2,0,3,1,0,1,0,0,5,2,0,0,2,22,1,119
intervention--0001,49,1,0,1,1,1,0,2,0,1,1,0,4,0,3,2,0,1,27,1,92
intervention--0001,50,1,1,0,1,0,2,6,0,0,3,0,0,0,2,1,0,1,15,1,77
intervention--0001,51,1,0,0,3,0,1,1,0,1,1,0,0,0,0,2,0,2,9,1,68
intervention--0001,52,0,0,1,0,0,0,1,0,0,0,0,2,1,5,1,0,1,8,1,60
intervention--0001,53,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,18,1,42
intervention--0001,54,1,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,10,1,32
intervention--0001,55,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,8,1,24
intervention--0001,56,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,19
intervention--0001,57,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,6,1,13
intervention--0001,58,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,1,11
intervention--0001,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9
intervention--0001,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8
intervention--0001,61,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,5
intervention--0001,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
intervention--0001,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
intervention--0001,64,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
intervention--0015,1,194,30,4,43,295,76,67,79,19,3,53,2,119,13,126,1086,160,267,1,9733
intervention--0015,2,177,73,4,61,334,88,96,78,37,15,54,5,145,23,129,1165,184,235,1,9498
intervention--0015,3,152,61,8,82,325,108,98,75,29,21,69,4,178,19,127,1058,162,242,1,9256
intervention--0015,4,182,58,6,92,285,138,113,51,37,24,59,6,194,24,127,838,151,228,1,9028
intervention--0015,5,174,73,10,101,298,126,114,68,38,34,46,16,181,29,116,775,148,289,1,8739
intervention--0015,6,146,65,2,102,304,141,131,50,36,35,67,14,171,29,141,593,138,276,1,8463
intervention--0015,7,142,73,6,123,271,115,114,54,42,39,55,18,157,36,119,532,139,248,1,8215
intervention--0015,8,127,65,11,125,287,117,96,59,35,54,48,19,156,27,110,449,136,236,1,7979
intervention--0015,9,141,77,7,124,248,121,105,54,33,47,51,18,163,43,101,348,110,255,1,7724
intervention--0015,10,150,53,7,152,241,129,111,52,34,64,51,23,149,47,114,299,110,251,1,7473
intervention--0015,11,153,69,12,155,219,110,100,52,40,54,51,16,153,50,105,248,115,287,1,7186
intervention--0015,12,124,68,8,151,249,129,111,49,37,61,43,25,145,52,104,181,120,281,1,6905
intervention--0015,13,137,82,15,157,208,112,118,49,33,62,30,27,114,60,96,167,111,271,1,6634
intervention--0015,14,129,88,8,152,177,96,112,47,46,61,51,29,111,54,86,158,90,304,1,6330
intervention--0015,15,125,89,8,148,167,114,110,43,31,71,47,29,112,58,82,130,103,259,1,6071
intervention--0015,16,109,61,13,148,136,94,72,47,33,75,34,25,104,59,92,97,101,277,1,5794
intervention--0015,17,112,63,9,155,132,88,99,33,32,70,35,29,105,56,88,89,85,324,1,5470
intervention--0015,18,102,55,12,151,110,91,85,46,40,63,33,36,91,56,67,85,93,318,1,5152
intervention--0015,19,104,68,7,131,103,79,89,46,26,59,37,30,89,46,74,58,91,266,1,4886
intervention--0015,20,94,41,14,131,95,76,70,35,23,55,29,30,77,66,76,37,71,297,1,4589
intervention--0015,21,95,55,12,136,109,75,96,25,13,65,38,41,88,61,52,44,75,300,1,4289
intervention--0015,22,79,59,13,131,71,65,67,32,20,62,28,28,61,58,62,37,69,290,1,3999
intervention--0015,23,71,49,12,119,97,67,65,33,22,57,17,35,55,57,56,25,61,265,1,3734
intervention--0015,24,66,42,13,104,83,59,68,42,22,55,26,31,65,54,44,26,58,307,1,3427
intervention--0015,25,58,45,13,93,55,50,53,23,15,56,14,39,56,52,37,16,58,266,1,3161
intervention--0015,26,61,44,11,82,52,56,59,28,21,40,27,37,37,52,35,15,42,250,1,2911
intervention--0015,27,55,36,11,69,53,40,50,21,23,38,13,32,31,53,36,18,45,232,1,2679
intervention--0015,28,42,28,5,82,52,50,55,19,13,45,14,29,27,30,32,18,36,257,1,2422
intervention--0015,29,35,29,7,64,29,36,39,26,18,36,16,24,29,44,26,9,43,223,1,2199
intervention--0015,30,45,32,10,58,34,34,38,12,12,21,6,23,25,27,28,8,30,199,1,2000
intervention--0015,31,49,24,10,51,30,32,41,10,12,34,10,20,22,32,28,8,29,197,1,1803
intervention--0015,32,31,17,8,42,21,24,37,18,5,27,11,23,21,26,23,5,28,178,1,1625
intervention--0015,33,27,15,8,44,27,22,29,15,17,19,9,27,27,35,26,3,28,182,1,1443
intervention--0015,34,29,28,9,36,17,18,28,15,13,28,5,18,18,17,17,6,20,177,1,1266
intervention--0015,35,31,15,6,22,14,19,30,10,3,20,7,21,17,20,12,2,23,139,1,1127
intervention--0015,36,24,13,5,36,10,12,22,7,5,23,2,19,15,16,8,5,15,143,1,984
intervention--0015,37,8,8,2,28,12,12,22,11,5,14,7,16,8,16,8,5,14,124,1,860
intervention--0015,38,23,8,3,17,6,6,18,2,6,14,5,13,9,15,11,2,13,104,1,756
intervention--0015,39,12,9,3,22,10,5,17,6,4,11,2,13,9,17,6,2,10,78,1,678
intervention--0015,40,23,14,4,14,12,7,17,7,2,6,6,10,6,13,4,1,11,84,1,594
intervention--0015,41,11,2,1,7,6,8,11,5,1,5,7,7,5,12,6,1,10,90,1,504
intervention--0015,42,12,6,1,11,3,2,12,1,2,5,1,9,6,10,7,0,3,80,1,424
intervention--0015,43,7,2,2,5,4,4,10,3,1,6,1,9,3,7,4,1,5,65,1,359
intervention--0015,44,5,2,1,5,4,5,1,2,1,6,0,3,3,7,5,2,4,62,1,297
intervention--0015,45,5,5,0,3,2,1,4,0,0,1,0,3,4,1,2,0,3,47,1,250
intervention--0015,46,2,1,0,3,4,4,4,3,1,3,2,2,1,2,1,1,2,49,1,201
intervention--0015,47,1,3,0,9,2,2,3,1,0,3,1,4,1,2,3,0,1,29,1,172
intervention--0015,48,1,0,0,4,2,1,4,1,0,2,2,4,0,2,3,0,0,26,1,146
intervention--0015,49,5,3,0,3,1,2,0,0,0,5,3,4,2,6,1,0,1,31,1,115
intervention--0015,50,0,2,0,2,0,1,4,0,0,0,0,3,1,0,0,0,1,24,1,91
intervention--0015,51,2,2,0,1,0,2,0,0,0,1,0,3,1,1,1,1,1,28,1,63
intervention--0015,52,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,15,1,48
intervention--0015,53,1,1,0,0,1,2,0,0,0,2,0,0,1,1,0,0,3,10,1,38
intervention--0015,54,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,7,1,31
intervention--0015,55,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,6,1,25
intervention--0015,56,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,1,23
intervention--0015,57,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,2,1,21
intervention--0015,58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,17
intervention--0015,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13
intervention--0015,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8
intervention--0015,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7
intervention--0015,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5
intervention--0015,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
intervention--0015,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
intervention--0015,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
intervention--0015,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
intervention--0015,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
intervention--0015,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
intervention--0003,1,184,31,2,60,280,75,76,83,24,6,63,6,113,12,106,1110,169,249,1,9751
intervention--0003,2,169,55,6,65,306,88,89,75,36,15,55,5,167,8,127,1175,183,241,1,9510
intervention--0003,3,186,59,7,94,338,119,103,83,36,18,62,8,189,25,130,1048,164,242,1,9268
intervention--0003,4,154,70,7,90,289,107,128,78,42,32,51,9,186,26,132,863,147,252,1,9016
intervention--0003,5,157,79,8,101,284,132,81,71,25,45,56,10,179,27,133,728,139,238,1,8778
intervention--0003,6,154,64,6,98,281,103,87,76,29,42,56,14,179,25,105,611,145,257,1,8521
intervention--0003,7,161,77,8,144,285,142,112,71,39,48,65,15,187,32,118,528,142,254,1,8267
intervention--0003,8,144,70,6,111,273,108,107,59,38,44,54,22,153,40,119,431,128,254,1,8013
intervention--0003,9,159,91,6,148,260,129,107,41,28,60,43,18,148,35,112,372,110,244,1,7769
intervention--0003,10,164,75,7,137,234,143,104,51,27,51,47,21,134,58,89,315,136,264,1,7505
intervention--0003,11,139,85,8,154,223,125,97,60,35,69,59,25,142,46,99,265,146,237,1,7268
intervention--0003,12,142,68,11,155,214,131,110,53,29,66,51,31,127,52,106,206,115,236,1,7032
intervention--0003,13,127,81,9,130,191,105,101,55,41,64,38,24,129,49,102,179,121,289,1,6743
intervention--0003,14,108,73,13,135,185,92,116,60,40,62,57,27,101,47,101,154,115,322,1,6421
intervention--0003,15,122,83,15,165,153,106,98,53,24,49,32,29,116,46,105,130,103,290,1,6131
intervention--0003,16,98,62,9,136,163,101,116,55,18,59,40,33,101,50,72,103,118,296,1,5835
intervention--0003,17,125,67,14,147,144,100,98,45,34,69,42,28,94,59,94,95,88,304,1,5531
intervention--0003,18,102,69,9,142,128,85,93,53,26,64,30,41,99,49,67,74,81,323,1,5208
intervention--0003,19,108,64,12,144,101,91,77,44,25,72,22,30,82,62,69,60,66,311,1,4897
intervention--0003,20,113,47,11,150,114,72,78,33,17,64,20,37,77,70,67,54,78,291,1,4606
intervention--0003,21,85,59,16,120,113,82,73,35,18,61,35,32,61,66,51,43,84,298,1,4308
intervention--0003,22,84,59,12,121,103,76,62,33,26,64,31,24,76,58,67,36,59,292,1,4016
intervention--0003,23,84,62,14,126,80,69,69,20,18,63,24,35,59,54,61,30,53,279,1,3737
intervention--0003,24,76,45,5,106,68,60,56,32,19,50,21,39,53,72,55,19,75,266,1,3471
intervention--0003,25,57,46,11,109,52,54,58,27,20,52,17,35,46,50,50,18,50,257,1,3214
intervention--0003,26,56,42,18,79,53,42,57,25,23,59,13,48,42,42,28,12,52,285,1,2929
intervention--0003,27,66,40,8,78,47,52,53,33,15,42,14,37,43,49,31,15,41,239,1,2690
intervention--0003,28,56,42,11,63,52,37,52,23,13,36,10,23,38,40,35,10,42,238,1,2452
intervention--0003,29,51,35,12,55,46,32,46,23,13,34,12,31,29,41,34,10,30,209,1,2243
intervention--0003,30,35,22,12,56,22,45,50,24,18,29,11,22,23,40,31,11,28,212,1,2031
intervention--0003,31,48,23,10,49,20,28,45,17,8,28,13,13,21,31,24,9,24,212,1,1819
intervention--0003,32,27,20,4,42,16,23,39,17,11,27,8,18,25,37,13,2,20,195,1,1624
intervention--0003,33,22,24,6,38,17,29,26,15,5,22,10,20,15,18,26,5,22,169,1,1455
intervention--0003,34,23,13,5,47,14,12,24,7,6,16,7,13,23,26,18,2,17,161,1,1294
intervention--0003,35,24,25,9,32,19,14,26,13,3,27,8,14,20,26,17,4,25,150,1,1144
intervention--0003,36,19,13,7,24,9,11,33,7,5,19,4,20,15,27,14,3,15,124,1,1020
intervention--0003,37,18,14,5,26,9,10,20,2,5,16,3,14,11,27,12,2,19,130,1,890
intervention--0003,38,11,13,7,21,13,10,12,9,3,19,6,22,17,9,16,2,8,109,1,781
intervention--0003,39,16,11,1,7,13,8,24,5,2,16,6,7,3,12,9,1,13,115,1,666
intervention--0003,40,14,9,1,10,4,5,14,1,1,9,3,5,8,6,9,1,5,95,1,571
intervention--0003,41,20,8,0,17,5,8,12,2,2,5,4,7,15,17,9,1,6,98,1,473
intervention--0003,42,7,2,1,9,3,6,7,1,0,5,2,5,6,9,1,0,3,61,1,412
intervention--0003,43,6,7,1,4,4,6,11,2,3,3,5,6,6,2,4,0,7,56,1,356
intervention--0003,44,6,4,1,12,3,4,10,0,0,3,1,4,3,5,5,0,1,59,1,297
intervention--0003,45,4,5,0,2,4,2,10,1,1,2,1,5,3,2,5,0,1,48,1,249
intervention--0003,46,5,3,2,6,0,1,3,3,1,5,0,4,3,2,4,0,4,40,1,209
intervention--0003,47,7,1,1,1,2,3,3,0,1,3,2,1,3,4,4,0,3,42,1,167
intervention--0003,48,0,0,1,2,4,2,3,1,1,4,1,2,0,3,2,0,2,22,1,145
intervention--0003,49,2,5,0,2,1,2,5,0,0,3,1,3,1,2,1,1,1,23,1,122
intervention--0003,50,3,2,0,2,3,2,3,1,1,2,0,3,2,5,2,0,1,22,1,100
intervention--0003,51,0,2,1,1,0,0,3,1,0,0,0,4,0,1,0,1,3,15,1,85
intervention--0003,52,2,2,1,0,0,2,1,0,0,1,1,1,0,0,1,0,1,18,1,67
intervention--0003,53,0,1,0,1,0,2,3,0,0,0,0,0,0,3,4,0,0,21,1,46
intervention--0003,54,1,1,0,0,0,0,2,1,1,1,1,0,0,1,0,0,0,10,1,36
intervention--0003,55,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,8,1,28
intervention--0003,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,6,1,22
intervention--0003,57,0,0,0,1,0,2,1,0,0,0,1,0,1,1,0,0,0,7,1,15
intervention--0003,58,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,14
intervention--0003,59,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,1,11
intervention--0003,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9
intervention--0003,61,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9
intervention--0003,62,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,8
intervention--0003,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
intervention--0003,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
intervention--0003,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3
intervention--0003,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
intervention--0003,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
intervention--0003,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
intervention--0003,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
intervention--0003,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
intervention--0003,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
intervention--0003,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
intervention--0017,1,211,41,2,43,251,82,70,98,40,9,56,1,130,16,120,1115,198,247,1,9753
intervention--0017,2,167,49,7,37,336,100,106,89,34,20,66,4,146,14,161,1106,173,225,1,9528
intervention--0017,3,165,62,8,85,314,89,94,75,28,22,52,9,198,23,156,1036,157,241,1,9287
intervention--0017,4,167,82,10,77,331,124,112,72,36,33,75,7,189,20,136,855,153,249,1,9038
intervention--0017,5,143,63,10,102,296,102,96,60,28,26,53,13,169,19,123,765,151,293,1,8745
intervention--0017,6,147,75,8,100,275,144,112,61,29,36,44,12,162,30,91,653,134,227,1,8518
intervention--0017,7,144,76,8,114,300,122,100,62,32,46,54,19,159,34,103,509,125,236,1,8282
intervention--0017,8,125,66,8,139,270,116,101,63,34,49,53,15,156,31,112,407,140,265,1,8017
intervention--0017,9,148,75,11,161,269,138,103,62,38,66,51,24,179,39,99,366,123,247,1,7770
intervention--0017,10,139,68,12,130,227,123,95,52,27,58,55,20,131,41,90,294,109,251,1,7519
intervention--0017,11,148,77,14,149,240,118,116,53,36,54,41,25,142,49,99,248,124,271,1,7248
intervention--0017,12,137,79,9,139,209,116,100,58,35,46,45,26,122,44,96,211,125,260,1,6988
intervention--0017,13,136,93,9,169,191,112,118,52,39,79,40,25,130,49,107,180,97,250,1,6738
intervention--0017,14,131,77,7,157,168,99,104,45,39,77,44,36,122,54,109,146,97,306,1,6432
intervention--0017,15,104,71,3,156,185,103,107,43,34,82,55,35,100,72,92,137,111,323,1,6109
intervention--0017,16,126,80,18,171,172,98,93,44,29,66,50,34,113,70,96,123,91,292,1,5817
intervention--0017,17,107,69,14,145,165,99,95,38,37,62,40,33,89,56,78,104,92,294,1,5523
intervention--0017,18,103,75,14,154,118,102,107,53,28,58,39,32,86,76,57,84,93,293,1,5230
intervention--0017,19,91,63,15,146,109,84,91,45,36,59,25,41,83,52,67,57,83,278,1,4952
intervention--0017,20,88,60,14,156,110,75,84,42,30,57,39,43,63,47,61,41,87,317,1,4635
intervention--0017,21,82,54,9,132,108,85,78,46,23,50,31,30,69,56,69,48,83,278,1,4357
intervention--0017,22,87,58,7,112,74,68,86,43,23,62,28,40,64,60,70,36,60,331,1,4026
intervention--0017,23,65,48,13,111,64,55,70,29,28,61,20,38,50,59,62,40,66,286,1,3740
intervention--0017,24,73,43,12,96,67,44,64,29,24,59,19,36,69,60,53,27,59,257,1,3483
